uuid,annotator_id,human_fluency_rating,human_utility_rating,op,query_id,t2v_precision,t2v_coverage,timestamp,precise_citations,is_covered
546,9Ubkv4RGHYPpLjF,2,2,Quoted,129,,,2024-09-18 00:53:29.469237+00,,
547,gKMqFz1xmDEbCM8,3,3,Abstractive,127,,,2024-09-18 00:53:39.360801+00,,
548,fSHVkyHSnBk9wvF,3,3,Quoted,132,,,2024-09-18 00:53:39.412922+00,,
549,9Ubkv4RGHYPpLjF,3,3,Paraphrased,130,,,2024-09-18 00:53:39.648698+00,,
550,DO1DhOd0kwIHrgb,3,3,Entailed,190,,,2024-09-18 00:53:59.599588+00,,
551,JDbKqDU0kVcpzSa,3,3,Paraphrased,102,,,2024-09-18 00:54:00.415138+00,,
552,JDbKqDU0kVcpzSa,3,3,Entailed,105,,,2024-09-18 00:54:16.202689+00,,
553,DO1DhOd0kwIHrgb,3,1,Snippet,191,,,2024-09-18 00:54:16.313017+00,,
554,DO1DhOd0kwIHrgb,3,2,Paraphrased,192,,,2024-09-18 00:54:28.6122+00,,
555,JDbKqDU0kVcpzSa,3,3,Quoted,106,,,2024-09-18 00:54:31.169576+00,,
556,DO1DhOd0kwIHrgb,3,3,Post Hoc,193,,,2024-09-18 00:54:34.397602+00,,
557,DO1DhOd0kwIHrgb,3,3,Gemini,194,,,2024-09-18 00:54:40.835331+00,,
558,DO1DhOd0kwIHrgb,3,3,Abstractive,195,,,2024-09-18 00:54:45.590031+00,,
559,JDbKqDU0kVcpzSa,3,3,Snippet,108,,,2024-09-18 00:54:46.69825+00,,
560,9Ubkv4RGHYPpLjF,1,2,Snippet,132,,,2024-09-18 00:54:48.406834+00,,
561,gKMqFz1xmDEbCM8,3,3,Snippet,135,,,2024-09-18 00:54:49.167958+00,,
562,fSHVkyHSnBk9wvF,3,3,Quoted,133,,,2024-09-18 00:54:54.854505+00,,
563,JDbKqDU0kVcpzSa,3,3,Abstractive,109,,,2024-09-18 00:54:56.638344+00,,
564,9Ubkv4RGHYPpLjF,3,3,Entailed,134,,,2024-09-18 00:54:57.782949+00,,
565,DO1DhOd0kwIHrgb,3,3,Quoted,196,,,2024-09-18 00:54:59.360494+00,,
566,fSHVkyHSnBk9wvF,3,3,Abstractive,136,,,2024-09-18 00:55:02.519405+00,,
567,JDbKqDU0kVcpzSa,3,3,Post Hoc,124,,,2024-09-18 00:55:04.64866+00,,
568,9Ubkv4RGHYPpLjF,3,3,Abstractive,135,,,2024-09-18 00:55:08.328626+00,,
569,JDbKqDU0kVcpzSa,3,3,Gemini,135,,,2024-09-18 00:55:14.343346+00,,
570,fSHVkyHSnBk9wvF,3,3,Paraphrased,138,,,2024-09-18 00:55:14.92261+00,,
571,9Ubkv4RGHYPpLjF,3,3,Post Hoc,163,,,2024-09-18 00:55:18.365041+00,,
572,DO1DhOd0kwIHrgb,3,3,Entailed,197,,,2024-09-18 00:55:21.324998+00,,
573,gKMqFz1xmDEbCM8,3,3,Quoted,136,,,2024-09-18 00:55:23.70078+00,,
574,fSHVkyHSnBk9wvF,3,3,Entailed,139,,,2024-09-18 00:55:24.830741+00,,
575,9Ubkv4RGHYPpLjF,2,3,Gemini,174,,,2024-09-18 00:55:28.212199+00,,
576,DO1DhOd0kwIHrgb,2,1,Quoted,198,,,2024-09-18 00:55:40.049542+00,,
577,gKMqFz1xmDEbCM8,3,3,Paraphrased,137,,,2024-09-18 00:55:49.575986+00,,
578,fSHVkyHSnBk9wvF,1,2,Snippet,140,,,2024-09-18 00:55:51.641393+00,,
579,DO1DhOd0kwIHrgb,3,1,Paraphrased,199,,,2024-09-18 00:55:54.485258+00,,
580,DO1DhOd0kwIHrgb,3,3,Post Hoc,200,,,2024-09-18 00:56:00.086975+00,,
581,fSHVkyHSnBk9wvF,3,3,Post Hoc,170,,,2024-09-18 00:56:03.873947+00,,
582,DO1DhOd0kwIHrgb,3,3,Abstractive,201,,,2024-09-18 00:56:06.66996+00,,
583,fSHVkyHSnBk9wvF,3,3,Gemini,177,,,2024-09-18 00:56:11.630907+00,,
584,DO1DhOd0kwIHrgb,3,3,Gemini,202,,,2024-09-18 00:56:13.92296+00,,
585,gKMqFz1xmDEbCM8,3,3,Entailed,138,,,2024-09-18 00:56:21.00871+00,,
586,DO1DhOd0kwIHrgb,3,1,Snippet,203,,,2024-09-18 00:56:27.01523+00,,
587,gKMqFz1xmDEbCM8,3,3,Abstractive,139,,,2024-09-18 00:56:34.435067+00,,
588,gKMqFz1xmDEbCM8,3,3,Post Hoc,171,,,2024-09-18 00:56:42.845808+00,,
589,DO1DhOd0kwIHrgb,3,3,Post Hoc,204,,,2024-09-18 00:56:55.721548+00,,
590,gKMqFz1xmDEbCM8,3,3,Gemini,176,,,2024-09-18 00:57:02.79535+00,,
591,DO1DhOd0kwIHrgb,3,3,Paraphrased,205,,,2024-09-18 00:57:03.456376+00,,
592,DO1DhOd0kwIHrgb,3,3,Entailed,206,,,2024-09-18 00:57:08.370033+00,,
593,DO1DhOd0kwIHrgb,2,1,Snippet,207,,,2024-09-18 00:57:25.13787+00,,
594,DO1DhOd0kwIHrgb,3,2,Quoted,208,,,2024-09-18 00:57:39.194074+00,,
595,fSHVkyHSnBk9wvF,3,3,Quoted,141,,,2024-09-18 00:57:44.233509+00,,
596,DO1DhOd0kwIHrgb,3,3,Abstractive,209,,,2024-09-18 00:57:44.959643+00,,
597,DO1DhOd0kwIHrgb,3,3,Gemini,210,,,2024-09-18 00:57:50.828626+00,,
598,fSHVkyHSnBk9wvF,3,3,Abstractive,142,,,2024-09-18 00:57:55.87404+00,,
599,fSHVkyHSnBk9wvF,2,3,Snippet,143,,,2024-09-18 00:58:06.766845+00,,
600,fSHVkyHSnBk9wvF,3,3,Paraphrased,146,,,2024-09-18 00:58:13.966843+00,,
601,fSHVkyHSnBk9wvF,3,3,Entailed,147,,,2024-09-18 00:58:20.159052+00,,
602,gKMqFz1xmDEbCM8,3,3,Paraphrased,140,,,2024-09-18 00:58:24.216691+00,,
603,fSHVkyHSnBk9wvF,3,3,Post Hoc,173,,,2024-09-18 00:58:26.962272+00,,
604,fSHVkyHSnBk9wvF,3,3,Gemini,178,,,2024-09-18 00:58:33.281873+00,,
605,gKMqFz1xmDEbCM8,3,3,Entailed,141,,,2024-09-18 00:58:47.146076+00,,
606,gKMqFz1xmDEbCM8,3,3,Abstractive,144,,,2024-09-18 00:59:06.61178+00,,
607,DO1DhOd0kwIHrgb,3,1,Snippet,211,,,2024-09-18 00:59:29.920091+00,,
608,gKMqFz1xmDEbCM8,3,3,Quoted,145,,,2024-09-18 00:59:36.660756+00,,
609,DO1DhOd0kwIHrgb,3,1,Paraphrased,212,,,2024-09-18 00:59:42.50586+00,,
610,DO1DhOd0kwIHrgb,3,3,Gemini,213,,,2024-09-18 00:59:48.393127+00,,
611,gKMqFz1xmDEbCM8,3,3,Snippet,149,,,2024-09-18 01:00:00.756005+00,,
612,DO1DhOd0kwIHrgb,3,1,Quoted,214,,,2024-09-18 01:00:06.857471+00,,
613,DO1DhOd0kwIHrgb,3,3,Entailed,215,,,2024-09-18 01:00:11.949807+00,,
614,DO1DhOd0kwIHrgb,3,3,Abstractive,216,,,2024-09-18 01:00:18.797656+00,,
615,fSHVkyHSnBk9wvF,2,3,Snippet,144,,,2024-09-18 01:00:18.851995+00,,
616,gKMqFz1xmDEbCM8,3,3,Post Hoc,174,,,2024-09-18 01:00:19.346004+00,,
617,gKMqFz1xmDEbCM8,3,3,Gemini,181,,,2024-09-18 01:00:30.307798+00,,
618,DO1DhOd0kwIHrgb,3,3,Post Hoc,217,,,2024-09-18 01:00:35.252705+00,,
619,fSHVkyHSnBk9wvF,3,3,Abstractive,148,,,2024-09-18 01:01:20.659817+00,,
620,gKMqFz1xmDEbCM8,3,3,Entailed,142,,,2024-09-18 01:01:26.318773+00,,
621,fSHVkyHSnBk9wvF,3,3,Entailed,150,,,2024-09-18 01:01:40.267112+00,,
622,fSHVkyHSnBk9wvF,3,3,Quoted,151,,,2024-09-18 01:01:47.806131+00,,
623,gKMqFz1xmDEbCM8,3,3,Paraphrased,143,,,2024-09-18 01:01:48.161967+00,,
624,DO1DhOd0kwIHrgb,3,1,Quoted,218,,,2024-09-18 01:02:08.28004+00,,
625,DO1DhOd0kwIHrgb,3,3,Post Hoc,219,,,2024-09-18 01:02:14.873699+00,,
626,gKMqFz1xmDEbCM8,3,3,Quoted,146,,,2024-09-18 01:02:17.089174+00,,
627,DO1DhOd0kwIHrgb,3,3,Gemini,222,,,2024-09-18 01:02:21.718491+00,,
628,fSHVkyHSnBk9wvF,3,3,Paraphrased,157,,,2024-09-18 01:02:33.602254+00,,
629,fSHVkyHSnBk9wvF,3,3,Post Hoc,176,,,2024-09-18 01:02:40.817126+00,,
630,gKMqFz1xmDEbCM8,3,3,Snippet,150,,,2024-09-18 01:02:50.246932+00,,
631,fSHVkyHSnBk9wvF,3,3,Gemini,182,,,2024-09-18 01:02:53.538377+00,,
632,DO1DhOd0kwIHrgb,2,1,Post Hoc,220,,,2024-09-18 01:02:56.968331+00,,
633,DO1DhOd0kwIHrgb,3,3,Gemini,223,,,2024-09-18 01:03:02.9911+00,,
634,gKMqFz1xmDEbCM8,3,3,Abstractive,153,,,2024-09-18 01:03:14.868583+00,,
635,gKMqFz1xmDEbCM8,3,3,Post Hoc,178,,,2024-09-18 01:03:22.994478+00,,
636,DO1DhOd0kwIHrgb,3,3,Post Hoc,224,,,2024-09-18 01:03:25.144681+00,,
637,DO1DhOd0kwIHrgb,3,3,Gemini,225,,,2024-09-18 01:03:30.956736+00,,
638,gKMqFz1xmDEbCM8,3,3,Gemini,183,,,2024-09-18 01:03:31.873304+00,,
639,fSHVkyHSnBk9wvF,3,3,Abstractive,149,,,2024-09-18 01:04:02.197769+00,,
640,gKMqFz1xmDEbCM8,3,3,Paraphrased,147,,,2024-09-18 01:05:05.069636+00,,
641,gKMqFz1xmDEbCM8,3,3,Entailed,148,,,2024-09-18 01:05:42.362108+00,,
642,fSHVkyHSnBk9wvF,1,3,Snippet,152,,,2024-09-18 01:05:53.642658+00,,
643,fSHVkyHSnBk9wvF,3,3,Entailed,153,,,2024-09-18 01:06:03.060529+00,,
644,fSHVkyHSnBk9wvF,3,1,Paraphrased,159,,,2024-09-18 01:06:23.359832+00,,
645,gKMqFz1xmDEbCM8,3,3,Snippet,151,,,2024-09-18 01:06:27.843654+00,,
646,fSHVkyHSnBk9wvF,3,3,Quoted,160,,,2024-09-18 01:06:41.068488+00,,
647,fSHVkyHSnBk9wvF,3,3,Post Hoc,179,,,2024-09-18 01:06:58.055069+00,,
648,DO1DhOd0kwIHrgb,3,3,Gemini,226,,,2024-09-18 01:07:01.967654+00,,
649,gKMqFz1xmDEbCM8,3,3,Quoted,152,,,2024-09-18 01:07:03.040841+00,,
650,fSHVkyHSnBk9wvF,3,3,Gemini,184,,,2024-09-18 01:07:05.870063+00,,
651,DO1DhOd0kwIHrgb,3,3,Post Hoc,227,,,2024-09-18 01:07:08.038607+00,,
652,gKMqFz1xmDEbCM8,3,3,Abstractive,155,,,2024-09-18 01:07:45.008709+00,,
653,gKMqFz1xmDEbCM8,3,3,Post Hoc,180,,,2024-09-18 01:08:09.154764+00,,
654,fSHVkyHSnBk9wvF,1,1,Snippet,156,,,2024-09-18 01:08:10.741583+00,,
655,gKMqFz1xmDEbCM8,3,3,Gemini,185,,,2024-09-18 01:08:23.115997+00,,
656,fSHVkyHSnBk9wvF,3,3,Quoted,161,,,2024-09-18 01:08:24.288701+00,,
657,fSHVkyHSnBk9wvF,3,3,Entailed,162,,,2024-09-18 01:09:07.957153+00,,
658,fSHVkyHSnBk9wvF,3,3,Paraphrased,163,,,2024-09-18 01:10:30.332019+00,,
659,fSHVkyHSnBk9wvF,3,3,Abstractive,164,,,2024-09-18 01:10:51.966092+00,,
660,fSHVkyHSnBk9wvF,3,3,Post Hoc,181,,,2024-09-18 01:11:03.869851+00,,
661,fSHVkyHSnBk9wvF,3,3,Gemini,189,,,2024-09-18 01:11:11.471583+00,,
662,fSHVkyHSnBk9wvF,3,3,Paraphrased,165,,,2024-09-18 01:13:13.348462+00,,
663,fSHVkyHSnBk9wvF,3,3,Abstractive,166,,,2024-09-18 01:13:29.02153+00,,
664,fSHVkyHSnBk9wvF,3,3,Entailed,167,,,2024-09-18 01:13:40.090523+00,,
665,fSHVkyHSnBk9wvF,3,3,Quoted,171,,,2024-09-18 01:13:47.399483+00,,
666,fSHVkyHSnBk9wvF,3,3,Snippet,172,,,2024-09-18 01:14:04.457446+00,,
667,fSHVkyHSnBk9wvF,3,3,Post Hoc,183,,,2024-09-18 01:14:17.11841+00,,
668,fSHVkyHSnBk9wvF,3,3,Gemini,191,,,2024-09-18 01:14:22.482812+00,,
669,JDbKqDU0kVcpzSa,3,3,Abstractive,140,,,2024-09-18 01:15:23.615713+00,,
670,JDbKqDU0kVcpzSa,3,3,Snippet,145,,,2024-09-18 01:15:38.604581+00,,
671,fSHVkyHSnBk9wvF,3,3,Entailed,169,,,2024-09-18 01:15:39.637876+00,,
672,9Ubkv4RGHYPpLjF,3,3,Abstractive,137,,,2024-09-18 01:15:45.537756+00,,
673,JDbKqDU0kVcpzSa,3,3,Quoted,147,,,2024-09-18 01:15:51.857884+00,,
674,fSHVkyHSnBk9wvF,1,1,Snippet,174,,,2024-09-18 01:16:03.41398+00,,
675,JDbKqDU0kVcpzSa,3,1,Paraphrased,148,,,2024-09-18 01:16:23.540115+00,,
676,fSHVkyHSnBk9wvF,3,3,Abstractive,175,,,2024-09-18 01:16:24.44612+00,,
677,JDbKqDU0kVcpzSa,3,3,Entailed,154,,,2024-09-18 01:16:33.763241+00,,
678,fSHVkyHSnBk9wvF,3,3,Quoted,180,,,2024-09-18 01:16:41.983113+00,,
679,JDbKqDU0kVcpzSa,3,3,Post Hoc,185,,,2024-09-18 01:16:43.346247+00,,
680,fSHVkyHSnBk9wvF,3,3,Quoted,180,,,2024-09-18 01:16:52.83938+00,,
681,JDbKqDU0kVcpzSa,3,3,Gemini,193,,,2024-09-18 01:16:54.133508+00,,
682,9Ubkv4RGHYPpLjF,2,3,Quoted,140,,,2024-09-18 01:17:19.078988+00,,
683,JDbKqDU0kVcpzSa,3,3,Abstractive,146,,,2024-09-18 01:17:49.915817+00,,
684,fSHVkyHSnBk9wvF,3,3,Paraphrased,185,,,2024-09-18 01:17:52.223179+00,,
685,fSHVkyHSnBk9wvF,3,3,Post Hoc,186,,,2024-09-18 01:18:05.111514+00,,
686,JDbKqDU0kVcpzSa,3,1,Paraphrased,151,,,2024-09-18 01:18:23.743082+00,,
687,JDbKqDU0kVcpzSa,3,3,Quoted,153,,,2024-09-18 01:18:33.276501+00,,
688,JDbKqDU0kVcpzSa,3,3,Entailed,156,,,2024-09-18 01:18:44.039181+00,,
689,9Ubkv4RGHYPpLjF,2,2,Paraphrased,145,,,2024-09-18 01:18:44.064033+00,,
690,fSHVkyHSnBk9wvF,3,3,Quoted,187,,,2024-09-18 01:18:56.699109+00,,
691,JDbKqDU0kVcpzSa,3,3,Snippet,158,,,2024-09-18 01:19:00.001676+00,,
692,fSHVkyHSnBk9wvF,3,3,Abstractive,188,,,2024-09-18 01:19:02.910717+00,,
693,9Ubkv4RGHYPpLjF,3,3,Entailed,151,,,2024-09-18 01:19:04.809588+00,,
694,fSHVkyHSnBk9wvF,3,3,Paraphrased,190,,,2024-09-18 01:19:09.795096+00,,
695,JDbKqDU0kVcpzSa,3,3,Post Hoc,189,,,2024-09-18 01:19:09.91043+00,,
696,9Ubkv4RGHYPpLjF,2,2,Snippet,157,,,2024-09-18 01:19:13.350842+00,,
697,fSHVkyHSnBk9wvF,3,3,Post Hoc,192,,,2024-09-18 01:19:18.435696+00,,
698,9Ubkv4RGHYPpLjF,3,2,Post Hoc,184,,,2024-09-18 01:19:21.458786+00,,
699,JDbKqDU0kVcpzSa,3,3,Gemini,198,,,2024-09-18 01:19:21.500522+00,,
700,fSHVkyHSnBk9wvF,3,3,Entailed,193,,,2024-09-18 01:19:24.063385+00,,
701,9Ubkv4RGHYPpLjF,3,3,Gemini,192,,,2024-09-18 01:19:29.05505+00,,
702,fSHVkyHSnBk9wvF,3,1,Snippet,194,,,2024-09-18 01:19:31.177304+00,,
703,fSHVkyHSnBk9wvF,3,3,Gemini,199,,,2024-09-18 01:19:37.175337+00,,
704,9Ubkv4RGHYPpLjF,3,3,Abstractive,150,,,2024-09-18 01:20:06.392243+00,,
705,fSHVkyHSnBk9wvF,3,3,Paraphrased,195,,,2024-09-18 01:20:12.057984+00,,
706,9Ubkv4RGHYPpLjF,3,3,Quoted,154,,,2024-09-18 01:20:14.953644+00,,
707,fSHVkyHSnBk9wvF,3,3,Abstractive,196,,,2024-09-18 01:20:22.902908+00,,
708,9Ubkv4RGHYPpLjF,2,2,Paraphrased,158,,,2024-09-18 01:20:25.064771+00,,
709,9Ubkv4RGHYPpLjF,1,1,Snippet,159,,,2024-09-18 01:20:36.642414+00,,
710,fSHVkyHSnBk9wvF,1,1,Snippet,197,,,2024-09-18 01:20:37.916096+00,,
711,fSHVkyHSnBk9wvF,3,3,Post Hoc,198,,,2024-09-18 01:20:52.21224+00,,
712,fSHVkyHSnBk9wvF,3,3,Gemini,200,,,2024-09-18 01:20:58.355151+00,,
713,9Ubkv4RGHYPpLjF,3,3,Entailed,160,,,2024-09-18 01:21:02.602738+00,,
714,gKMqFz1xmDEbCM8,3,3,Paraphrased,154,,,2024-09-18 01:21:05.599034+00,,
715,gKMqFz1xmDEbCM8,3,3,Quoted,158,,,2024-09-18 01:21:19.002864+00,,
716,JDbKqDU0kVcpzSa,3,3,Paraphrased,155,,,2024-09-18 01:21:25.391612+00,,
717,9Ubkv4RGHYPpLjF,2,2,Post Hoc,190,,,2024-09-18 01:21:25.929932+00,,
718,gKMqFz1xmDEbCM8,3,3,Abstractive,159,,,2024-09-18 01:21:29.349425+00,,
719,9Ubkv4RGHYPpLjF,3,3,Gemini,201,,,2024-09-18 01:21:33.04145+00,,
720,fSHVkyHSnBk9wvF,3,3,Quoted,201,,,2024-09-18 01:21:33.439869+00,,
721,fSHVkyHSnBk9wvF,3,3,Entailed,202,,,2024-09-18 01:21:38.847922+00,,
722,JDbKqDU0kVcpzSa,3,3,Entailed,157,,,2024-09-18 01:21:39.057891+00,,
723,gKMqFz1xmDEbCM8,3,3,Snippet,161,,,2024-09-18 01:21:48.652962+00,,
724,gKMqFz1xmDEbCM8,3,3,Entailed,163,,,2024-09-18 01:21:55.833835+00,,
725,JDbKqDU0kVcpzSa,3,1,Quoted,159,,,2024-09-18 01:22:04.43294+00,,
726,JDbKqDU0kVcpzSa,3,3,Abstractive,161,,,2024-09-18 01:22:17.450942+00,,
727,gKMqFz1xmDEbCM8,3,3,Post Hoc,191,,,2024-09-18 01:22:20.934528+00,,
728,JDbKqDU0kVcpzSa,3,1,Snippet,162,,,2024-09-18 01:22:29.954011+00,,
729,gKMqFz1xmDEbCM8,3,3,Gemini,203,,,2024-09-18 01:22:35.02974+00,,
730,JDbKqDU0kVcpzSa,3,3,Post Hoc,194,,,2024-09-18 01:22:40.304198+00,,
731,JDbKqDU0kVcpzSa,3,3,Gemini,204,,,2024-09-18 01:22:53.503445+00,,
732,fSHVkyHSnBk9wvF,3,3,Paraphrased,203,,,2024-09-18 01:22:59.43759+00,,
733,fSHVkyHSnBk9wvF,3,3,Quoted,204,,,2024-09-18 01:23:11.504683+00,,
734,fSHVkyHSnBk9wvF,3,3,Post Hoc,205,,,2024-09-18 01:23:16.781676+00,,
735,fSHVkyHSnBk9wvF,1,1,Snippet,206,,,2024-09-18 01:23:24.082753+00,,
736,fSHVkyHSnBk9wvF,3,3,Abstractive,207,,,2024-09-18 01:23:29.706407+00,,
737,fSHVkyHSnBk9wvF,3,3,Entailed,208,,,2024-09-18 01:23:35.743781+00,,
738,gKMqFz1xmDEbCM8,3,3,Paraphrased,160,,,2024-09-18 01:23:44.360929+00,,
739,fSHVkyHSnBk9wvF,3,3,Gemini,209,,,2024-09-18 01:23:48.610707+00,,
740,gKMqFz1xmDEbCM8,3,3,Quoted,162,,,2024-09-18 01:23:54.704209+00,,
741,gKMqFz1xmDEbCM8,3,3,Snippet,164,,,2024-09-18 01:24:04.474734+00,,
742,gKMqFz1xmDEbCM8,3,3,Entailed,165,,,2024-09-18 01:24:11.999392+00,,
743,gKMqFz1xmDEbCM8,3,3,Abstractive,167,,,2024-09-18 01:24:28.00831+00,,
744,gKMqFz1xmDEbCM8,3,3,Post Hoc,195,,,2024-09-18 01:24:35.347648+00,,
745,gKMqFz1xmDEbCM8,3,3,Gemini,206,,,2024-09-18 01:24:40.803518+00,,
746,fSHVkyHSnBk9wvF,3,3,Post Hoc,210,,,2024-09-18 01:24:42.932037+00,,
747,fSHVkyHSnBk9wvF,3,3,Paraphrased,211,,,2024-09-18 01:24:50.685735+00,,
748,fSHVkyHSnBk9wvF,1,1,Snippet,212,,,2024-09-18 01:24:57.146468+00,,
749,fSHVkyHSnBk9wvF,3,3,Abstractive,213,,,2024-09-18 01:25:12.901449+00,,
750,JDbKqDU0kVcpzSa,3,3,Abstractive,163,,,2024-09-18 01:25:14.844618+00,,
751,fSHVkyHSnBk9wvF,3,3,Gemini,214,,,2024-09-18 01:25:24.55589+00,,
752,JDbKqDU0kVcpzSa,3,3,Paraphrased,164,,,2024-09-18 01:25:29.402064+00,,
753,JDbKqDU0kVcpzSa,3,3,Quoted,165,,,2024-09-18 01:25:44.405278+00,,
754,fSHVkyHSnBk9wvF,3,3,Quoted,215,,,2024-09-18 01:25:45.659968+00,,
755,fSHVkyHSnBk9wvF,3,3,Entailed,216,,,2024-09-18 01:25:51.114579+00,,
756,JDbKqDU0kVcpzSa,3,3,Snippet,166,,,2024-09-18 01:25:58.549014+00,,
757,JDbKqDU0kVcpzSa,3,3,Entailed,168,,,2024-09-18 01:26:08.005803+00,,
758,JDbKqDU0kVcpzSa,3,3,Post Hoc,196,,,2024-09-18 01:26:20.013114+00,,
759,fSHVkyHSnBk9wvF,1,3,Snippet,217,,,2024-09-18 01:26:31.746177+00,,
760,JDbKqDU0kVcpzSa,3,3,Gemini,212,,,2024-09-18 01:26:33.371696+00,,
761,fSHVkyHSnBk9wvF,3,3,Entailed,218,,,2024-09-18 01:26:41.395391+00,,
762,fSHVkyHSnBk9wvF,3,3,Quoted,219,,,2024-09-18 01:26:47.956601+00,,
763,fSHVkyHSnBk9wvF,3,3,Post Hoc,222,,,2024-09-18 01:26:55.806534+00,,
764,fSHVkyHSnBk9wvF,3,3,Gemini,224,,,2024-09-18 01:27:03.543227+00,,
765,fSHVkyHSnBk9wvF,3,3,Post Hoc,223,,,2024-09-18 01:27:46.976599+00,,
766,fSHVkyHSnBk9wvF,3,3,Gemini,229,,,2024-09-18 01:28:11.243114+00,,
767,JDbKqDU0kVcpzSa,3,3,Paraphrased,167,,,2024-09-18 01:28:16.28116+00,,
768,JDbKqDU0kVcpzSa,3,3,Abstractive,169,,,2024-09-18 01:28:25.605529+00,,
769,JDbKqDU0kVcpzSa,3,3,Quoted,170,,,2024-09-18 01:28:58.377717+00,,
770,JDbKqDU0kVcpzSa,3,3,Entailed,171,,,2024-09-18 01:29:07.836354+00,,
771,JDbKqDU0kVcpzSa,3,1,Snippet,175,,,2024-09-18 01:29:19.580746+00,,
772,JDbKqDU0kVcpzSa,3,3,Post Hoc,202,,,2024-09-18 01:29:32.739974+00,,
773,JDbKqDU0kVcpzSa,3,3,Gemini,216,,,2024-09-18 01:29:42.818831+00,,
774,fSHVkyHSnBk9wvF,3,3,Post Hoc,225,,,2024-09-18 01:29:58.936982+00,,
775,fSHVkyHSnBk9wvF,3,3,Gemini,231,,,2024-09-18 01:30:11.114821+00,,
776,fSHVkyHSnBk9wvF,3,3,Post Hoc,228,,,2024-09-18 01:31:15.225752+00,,
777,fSHVkyHSnBk9wvF,3,3,Gemini,233,,,2024-09-18 01:31:22.450923+00,,
778,JDbKqDU0kVcpzSa,3,3,Abstractive,172,,,2024-09-18 01:32:20.764264+00,,
779,fSHVkyHSnBk9wvF,3,3,Post Hoc,232,,,2024-09-18 01:32:28.310687+00,,
780,fSHVkyHSnBk9wvF,3,3,Gemini,234,,,2024-09-18 01:32:33.977185+00,,
781,JDbKqDU0kVcpzSa,3,3,Paraphrased,173,,,2024-09-18 01:32:35.931187+00,,
782,JDbKqDU0kVcpzSa,3,3,Quoted,174,,,2024-09-18 01:32:53.572451+00,,
783,JDbKqDU0kVcpzSa,3,1,Snippet,176,,,2024-09-18 01:33:03.728655+00,,
784,JDbKqDU0kVcpzSa,3,3,Entailed,177,,,2024-09-18 01:33:13.809608+00,,
785,fSHVkyHSnBk9wvF,3,3,Post Hoc,235,,,2024-09-18 01:33:14.684956+00,,
786,fSHVkyHSnBk9wvF,3,3,Gemini,238,,,2024-09-18 01:33:22.008407+00,,
787,JDbKqDU0kVcpzSa,3,3,Entailed,178,,,2024-09-18 01:33:55.814565+00,,
788,fSHVkyHSnBk9wvF,3,3,Post Hoc,236,,,2024-09-18 01:34:02.840307+00,,
789,JDbKqDU0kVcpzSa,3,3,Paraphrased,179,,,2024-09-18 01:34:06.8031+00,,
790,fSHVkyHSnBk9wvF,3,3,Gemini,240,,,2024-09-18 01:34:09.283388+00,,
791,JDbKqDU0kVcpzSa,3,3,Quoted,180,,,2024-09-18 01:34:21.706079+00,,
792,JDbKqDU0kVcpzSa,3,3,Quoted,180,,,2024-09-18 01:34:33.598666+00,,
793,JDbKqDU0kVcpzSa,3,3,Abstractive,181,,,2024-09-18 01:34:45.759086+00,,
794,gKMqFz1xmDEbCM8,3,3,Quoted,173,,,2024-09-18 01:34:50.663569+00,,
795,JDbKqDU0kVcpzSa,1,1,Snippet,182,,,2024-09-18 01:34:58.685921+00,,
796,fSHVkyHSnBk9wvF,3,3,Post Hoc,237,,,2024-09-18 01:35:04.014935+00,,
797,fSHVkyHSnBk9wvF,3,3,Gemini,243,,,2024-09-18 01:35:08.920387+00,,
798,JDbKqDU0kVcpzSa,3,3,Post Hoc,206,,,2024-09-18 01:35:09.499926+00,,
799,gKMqFz1xmDEbCM8,3,3,Entailed,179,,,2024-09-18 01:35:13.284405+00,,
800,gKMqFz1xmDEbCM8,3,3,Abstractive,182,,,2024-09-18 01:35:22.445881+00,,
801,9Ubkv4RGHYPpLjF,3,3,Abstractive,162,,,2024-09-18 01:35:59.225493+00,,
802,9Ubkv4RGHYPpLjF,2,2,Quoted,167,,,2024-09-18 01:36:07.961276+00,,
803,gKMqFz1xmDEbCM8,3,3,Snippet,184,,,2024-09-18 01:36:15.265731+00,,
804,9Ubkv4RGHYPpLjF,3,3,Snippet,170,,,2024-09-18 01:36:19.289044+00,,
805,gKMqFz1xmDEbCM8,3,3,Paraphrased,186,,,2024-09-18 01:36:24.638498+00,,
806,9Ubkv4RGHYPpLjF,2,2,Paraphrased,171,,,2024-09-18 01:36:30.027135+00,,
807,gKMqFz1xmDEbCM8,3,3,Post Hoc,209,,,2024-09-18 01:36:35.630068+00,,
808,9Ubkv4RGHYPpLjF,3,3,Entailed,180,,,2024-09-18 01:36:39.689019+00,,
809,gKMqFz1xmDEbCM8,3,3,Gemini,242,,,2024-09-18 01:36:40.948289+00,,
810,JDbKqDU0kVcpzSa,3,3,Entailed,183,,,2024-09-18 01:36:45.036966+00,,
811,9Ubkv4RGHYPpLjF,3,3,Entailed,180,,,2024-09-18 01:36:47.49839+00,,
812,JDbKqDU0kVcpzSa,3,3,Abstractive,184,,,2024-09-18 01:36:55.205759+00,,
813,9Ubkv4RGHYPpLjF,3,3,Post Hoc,211,,,2024-09-18 01:37:02.120654+00,,
