uuid,annotator_id,human_fluency_rating,human_utility_rating,op,query_id,t2v_precision,t2v_coverage,timestamp,precise_citations,is_covered
552,6BBinbmBretqjJt,3,3,Gemini,534,,,2024-09-19 00:34:44.98877+00,,
553,fSHVkyHSnBk9wvF,3,3,Post Hoc,510,,,2024-09-19 00:34:48.163738+00,,
554,6BBinbmBretqjJt,3,3,Paraphrased,535,,,2024-09-19 00:35:09.23483+00,,
555,JDbKqDU0kVcpzSa,3,2,Snippet,526,,,2024-09-19 00:35:24.102282+00,,
556,KHdznSlY7WjzguP,3,2,Quoted,443,,,2024-09-19 00:35:28.797496+00,,
557,fSHVkyHSnBk9wvF,3,3,Paraphrased,516,,,2024-09-19 00:35:29.661235+00,,
558,6BBinbmBretqjJt,2,2,Post Hoc,536,,,2024-09-19 00:35:29.733221+00,,
559,JDbKqDU0kVcpzSa,3,3,Quoted,528,,,2024-09-19 00:35:33.906201+00,,
560,JDbKqDU0kVcpzSa,3,3,Entailed,533,,,2024-09-19 00:35:44.312835+00,,
561,KHdznSlY7WjzguP,3,3,Entailed,444,,,2024-09-19 00:35:58.894242+00,,
562,fSHVkyHSnBk9wvF,3,3,Abstractive,518,,,2024-09-19 00:36:04.881842+00,,
563,fSHVkyHSnBk9wvF,3,3,Gemini,519,,,2024-09-19 00:36:12.461677+00,,
564,fSHVkyHSnBk9wvF,3,3,Entailed,520,,,2024-09-19 00:36:18.416829+00,,
565,fSHVkyHSnBk9wvF,3,3,Quoted,523,,,2024-09-19 00:36:28.461339+00,,
566,6BBinbmBretqjJt,1,2,Quoted,539,,,2024-09-19 00:36:33.865526+00,,
567,JDbKqDU0kVcpzSa,3,3,Paraphrased,529,,,2024-09-19 00:36:44.815923+00,,
568,JDbKqDU0kVcpzSa,3,3,Post Hoc,530,,,2024-09-19 00:36:54.090775+00,,
569,6BBinbmBretqjJt,3,3,Entailed,540,,,2024-09-19 00:37:03.399728+00,,
570,6BBinbmBretqjJt,2,1,Snippet,541,,,2024-09-19 00:37:18.59103+00,,
571,JDbKqDU0kVcpzSa,2,3,Snippet,531,,,2024-09-19 00:37:34.440528+00,,
572,6BBinbmBretqjJt,3,3,Gemini,542,,,2024-09-19 00:37:40.441568+00,,
573,JDbKqDU0kVcpzSa,3,3,Abstractive,534,,,2024-09-19 00:37:42.850944+00,,
574,fSHVkyHSnBk9wvF,3,3,Post Hoc,517,,,2024-09-19 00:37:49.128357+00,,
575,JDbKqDU0kVcpzSa,3,3,Entailed,535,,,2024-09-19 00:37:55.06459+00,,
576,6BBinbmBretqjJt,3,3,Post Hoc,543,,,2024-09-19 00:37:56.93957+00,,
577,fSHVkyHSnBk9wvF,3,1,Snippet,515,,,2024-09-19 00:37:57.475953+00,,
578,JDbKqDU0kVcpzSa,3,3,Gemini,539,,,2024-09-19 00:38:08.854448+00,,
579,6BBinbmBretqjJt,3,3,Abstractive,544,,,2024-09-19 00:38:22.252495+00,,
580,6BBinbmBretqjJt,3,2,Paraphrased,545,,,2024-09-19 00:38:32.521333+00,,
581,fSHVkyHSnBk9wvF,3,3,Gemini,521,,,2024-09-19 00:38:43.194895+00,,
582,JDbKqDU0kVcpzSa,3,2,Quoted,540,,,2024-09-19 00:38:51.112199+00,,
583,fSHVkyHSnBk9wvF,2,1,Snippet,524,,,2024-09-19 00:38:54.022681+00,,
584,fSHVkyHSnBk9wvF,3,3,Entailed,526,,,2024-09-19 00:39:00.358715+00,,
585,fSHVkyHSnBk9wvF,3,3,Paraphrased,528,,,2024-09-19 00:39:12.843555+00,,
586,6BBinbmBretqjJt,3,3,Gemini,546,,,2024-09-19 00:39:15.823+00,,
587,fSHVkyHSnBk9wvF,3,3,Quoted,530,,,2024-09-19 00:39:17.799491+00,,
588,fSHVkyHSnBk9wvF,3,3,Abstractive,531,,,2024-09-19 00:39:23.622571+00,,
589,6BBinbmBretqjJt,3,3,Paraphrased,547,,,2024-09-19 00:39:27.263961+00,,
590,6BBinbmBretqjJt,3,3,Snippet,548,,,2024-09-19 00:39:37.720796+00,,
591,JDbKqDU0kVcpzSa,3,3,Abstractive,536,,,2024-09-19 00:39:45.579074+00,,
592,JDbKqDU0kVcpzSa,3,3,Paraphrased,541,,,2024-09-19 00:40:01.703633+00,,
593,6BBinbmBretqjJt,3,2,Quoted,549,,,2024-09-19 00:40:03.837054+00,,
594,gKMqFz1xmDEbCM8,3,1,Snippet,519,,,2024-09-19 00:40:15.735957+00,,
595,6gbJojnMbJMuo9Z,3,3,Gemini,528,,,2024-09-19 00:40:35.10572+00,,
596,gKMqFz1xmDEbCM8,3,3,Gemini,526,,,2024-09-19 00:40:36.137808+00,,
597,gKMqFz1xmDEbCM8,3,3,Post Hoc,531,,,2024-09-19 00:40:49.094066+00,,
598,6gbJojnMbJMuo9Z,2,2,Snippet,529,,,2024-09-19 00:40:55.870523+00,,
599,6BBinbmBretqjJt,3,3,Entailed,550,,,2024-09-19 00:40:57.357979+00,,
600,gKMqFz1xmDEbCM8,3,3,Quoted,533,,,2024-09-19 00:40:59.824614+00,,
601,6gbJojnMbJMuo9Z,3,3,Post Hoc,533,,,2024-09-19 00:41:06.65938+00,,
602,6BBinbmBretqjJt,3,3,Post Hoc,551,,,2024-09-19 00:41:11.368949+00,,
603,JDbKqDU0kVcpzSa,1,3,Snippet,542,,,2024-09-19 00:41:12.676254+00,,
604,gKMqFz1xmDEbCM8,3,3,Paraphrased,534,,,2024-09-19 00:41:20.512395+00,,
605,6gbJojnMbJMuo9Z,3,3,Entailed,534,,,2024-09-19 00:41:21.867234+00,,
606,JDbKqDU0kVcpzSa,3,3,Gemini,543,,,2024-09-19 00:41:22.8943+00,,
607,6BBinbmBretqjJt,3,3,Abstractive,552,,,2024-09-19 00:41:29.211997+00,,
608,6gbJojnMbJMuo9Z,3,2,Paraphrased,539,,,2024-09-19 00:41:37.494108+00,,
609,fSHVkyHSnBk9wvF,3,3,Gemini,518,,,2024-09-19 00:41:45.099727+00,,
610,gKMqFz1xmDEbCM8,3,3,Abstractive,535,,,2024-09-19 00:41:47.310067+00,,
611,fSHVkyHSnBk9wvF,3,3,Abstractive,520,,,2024-09-19 00:41:49.866523+00,,
612,JDbKqDU0kVcpzSa,3,3,Quoted,544,,,2024-09-19 00:41:51.848969+00,,
613,6gbJojnMbJMuo9Z,3,2,Quoted,542,,,2024-09-19 00:41:51.863672+00,,
614,fSHVkyHSnBk9wvF,3,3,Entailed,521,,,2024-09-19 00:41:56.888844+00,,
615,JDbKqDU0kVcpzSa,3,3,Entailed,545,,,2024-09-19 00:41:58.93118+00,,
616,fSHVkyHSnBk9wvF,3,3,Paraphrased,524,,,2024-09-19 00:42:01.336794+00,,
617,6gbJojnMbJMuo9Z,3,3,Abstractive,545,,,2024-09-19 00:42:02.908029+00,,
618,fSHVkyHSnBk9wvF,3,3,Quoted,525,,,2024-09-19 00:42:07.806889+00,,
619,gKMqFz1xmDEbCM8,3,3,Entailed,536,,,2024-09-19 00:42:08.950525+00,,
620,JDbKqDU0kVcpzSa,3,3,Post Hoc,547,,,2024-09-19 00:42:13.831778+00,,
621,JDbKqDU0kVcpzSa,3,3,Quoted,546,,,2024-09-19 00:43:10.556898+00,,
622,JDbKqDU0kVcpzSa,3,3,Entailed,548,,,2024-09-19 00:43:20.648574+00,,
623,DO1DhOd0kwIHrgb,3,1,Snippet,554,,,2024-09-19 00:43:22.437839+00,,
624,fSHVkyHSnBk9wvF,3,3,Gemini,529,,,2024-09-19 00:43:25.7684+00,,
625,gKMqFz1xmDEbCM8,3,1,Snippet,540,,,2024-09-19 00:43:28.334485+00,,
626,DO1DhOd0kwIHrgb,3,3,Gemini,556,,,2024-09-19 00:43:29.798776+00,,
627,JDbKqDU0kVcpzSa,3,3,Gemini,549,,,2024-09-19 00:43:31.329729+00,,
628,DO1DhOd0kwIHrgb,3,3,Quoted,557,,,2024-09-19 00:43:34.800118+00,,
629,DO1DhOd0kwIHrgb,3,3,Post Hoc,559,,,2024-09-19 00:43:39.7231+00,,
630,gKMqFz1xmDEbCM8,3,3,Post Hoc,541,,,2024-09-19 00:43:40.300276+00,,
631,JDbKqDU0kVcpzSa,3,3,Abstractive,550,,,2024-09-19 00:43:43.236073+00,,
632,6gbJojnMbJMuo9Z,2,2,Snippet,530,,,2024-09-19 00:43:45.814298+00,,
633,gKMqFz1xmDEbCM8,3,3,Entailed,542,,,2024-09-19 00:43:50.502823+00,,
634,fSHVkyHSnBk9wvF,3,3,Paraphrased,533,,,2024-09-19 00:43:52.517685+00,,
635,DO1DhOd0kwIHrgb,3,2,Paraphrased,560,,,2024-09-19 00:43:55.318006+00,,
636,6gbJojnMbJMuo9Z,3,3,Gemini,531,,,2024-09-19 00:43:56.216807+00,,
637,gKMqFz1xmDEbCM8,3,3,Gemini,544,,,2024-09-19 00:44:03.662284+00,,
638,fSHVkyHSnBk9wvF,3,3,Post Hoc,534,,,2024-09-19 00:44:04.002889+00,,
639,JDbKqDU0kVcpzSa,3,2,Paraphrased,551,,,2024-09-19 00:44:06.394185+00,,
640,6gbJojnMbJMuo9Z,3,3,Post Hoc,540,,,2024-09-19 00:44:10.369576+00,,
641,fSHVkyHSnBk9wvF,3,1,Snippet,535,,,2024-09-19 00:44:12.029107+00,,
642,gKMqFz1xmDEbCM8,3,3,Quoted,545,,,2024-09-19 00:44:19.06741+00,,
643,6gbJojnMbJMuo9Z,3,3,Paraphrased,543,,,2024-09-19 00:44:21.94421+00,,
644,DO1DhOd0kwIHrgb,3,3,Entailed,561,,,2024-09-19 00:44:22.301517+00,,
645,JDbKqDU0kVcpzSa,3,3,Post Hoc,552,,,2024-09-19 00:44:25.050165+00,,
646,fSHVkyHSnBk9wvF,3,3,Abstractive,539,,,2024-09-19 00:44:29.060993+00,,
647,DO1DhOd0kwIHrgb,3,3,Gemini,562,,,2024-09-19 00:44:29.153596+00,,
648,gKMqFz1xmDEbCM8,3,3,Paraphrased,546,,,2024-09-19 00:44:31.237439+00,,
649,DO1DhOd0kwIHrgb,3,3,Paraphrased,563,,,2024-09-19 00:44:34.059601+00,,
650,fSHVkyHSnBk9wvF,3,3,Entailed,541,,,2024-09-19 00:44:35.398194+00,,
651,6gbJojnMbJMuo9Z,3,3,Entailed,544,,,2024-09-19 00:44:37.707339+00,,
652,fSHVkyHSnBk9wvF,3,3,Quoted,543,,,2024-09-19 00:44:42.954636+00,,
653,gKMqFz1xmDEbCM8,3,3,Abstractive,547,,,2024-09-19 00:44:43.574609+00,,
654,6gbJojnMbJMuo9Z,3,3,Abstractive,546,,,2024-09-19 00:44:47.742314+00,,
655,DO1DhOd0kwIHrgb,1,1,Snippet,564,,,2024-09-19 00:44:55.775723+00,,
656,JDbKqDU0kVcpzSa,1,3,Snippet,553,,,2024-09-19 00:44:56.653654+00,,
657,6gbJojnMbJMuo9Z,3,3,Quoted,547,,,2024-09-19 00:45:00.396695+00,,
658,DO1DhOd0kwIHrgb,2,2,Quoted,565,,,2024-09-19 00:45:08.693625+00,,
659,fSHVkyHSnBk9wvF,3,3,Gemini,535,,,2024-09-19 00:45:09.260208+00,,
660,DO1DhOd0kwIHrgb,3,3,Abstractive,566,,,2024-09-19 00:45:15.689704+00,,
661,fSHVkyHSnBk9wvF,1,1,Snippet,536,,,2024-09-19 00:45:18.43248+00,,
662,DO1DhOd0kwIHrgb,3,3,Post Hoc,567,,,2024-09-19 00:45:22.960839+00,,
663,fSHVkyHSnBk9wvF,3,3,Abstractive,542,,,2024-09-19 00:45:25.025913+00,,
664,fSHVkyHSnBk9wvF,3,3,Entailed,543,,,2024-09-19 00:45:31.644876+00,,
665,fSHVkyHSnBk9wvF,3,3,Post Hoc,544,,,2024-09-19 00:45:36.350345+00,,
666,fSHVkyHSnBk9wvF,3,3,Paraphrased,549,,,2024-09-19 00:45:42.09927+00,,
667,fSHVkyHSnBk9wvF,3,3,Quoted,551,,,2024-09-19 00:45:48.740187+00,,
668,DO1DhOd0kwIHrgb,3,3,Abstractive,568,,,2024-09-19 00:46:00.775045+00,,
669,JDbKqDU0kVcpzSa,3,3,Post Hoc,554,,,2024-09-19 00:46:06.469934+00,,
670,JDbKqDU0kVcpzSa,3,3,Abstractive,556,,,2024-09-19 00:46:16.663658+00,,
671,DO1DhOd0kwIHrgb,2,1,Snippet,569,,,2024-09-19 00:46:19.945406+00,,
672,JDbKqDU0kVcpzSa,3,3,Entailed,557,,,2024-09-19 00:46:22.644347+00,,
673,DO1DhOd0kwIHrgb,3,3,Post Hoc,570,,,2024-09-19 00:46:25.879401+00,,
674,DO1DhOd0kwIHrgb,3,3,Entailed,571,,,2024-09-19 00:46:34.081949+00,,
675,6gbJojnMbJMuo9Z,3,3,Abstractive,548,,,2024-09-19 00:46:35.783873+00,,
676,DO1DhOd0kwIHrgb,3,3,Gemini,572,,,2024-09-19 00:46:41.830446+00,,
677,JDbKqDU0kVcpzSa,3,3,Gemini,559,,,2024-09-19 00:46:43.589884+00,,
678,gKMqFz1xmDEbCM8,3,3,Quoted,553,,,2024-09-19 00:46:46.530185+00,,
679,DO1DhOd0kwIHrgb,3,3,Paraphrased,573,,,2024-09-19 00:46:47.303513+00,,
680,fSHVkyHSnBk9wvF,3,3,Snippet,546,,,2024-09-19 00:46:55.864372+00,,
681,DO1DhOd0kwIHrgb,3,2,Quoted,574,,,2024-09-19 00:46:56.232787+00,,
682,gKMqFz1xmDEbCM8,3,3,Entailed,556,,,2024-09-19 00:46:56.741259+00,,
683,6gbJojnMbJMuo9Z,3,3,Entailed,549,,,2024-09-19 00:46:58.510107+00,,
684,fSHVkyHSnBk9wvF,3,3,Post Hoc,550,,,2024-09-19 00:47:05.776282+00,,
685,gKMqFz1xmDEbCM8,3,3,Post Hoc,557,,,2024-09-19 00:47:10.244173+00,,
686,fSHVkyHSnBk9wvF,3,3,Quoted,552,,,2024-09-19 00:47:20.079573+00,,
687,DO1DhOd0kwIHrgb,3,3,Post Hoc,575,,,2024-09-19 00:47:21.582684+00,,
688,gKMqFz1xmDEbCM8,3,3,Paraphrased,559,,,2024-09-19 00:47:21.640224+00,,
689,6gbJojnMbJMuo9Z,3,3,Snippet,550,,,2024-09-19 00:47:39.763412+00,,
690,JDbKqDU0kVcpzSa,2,3,Snippet,560,,,2024-09-19 00:47:40.275884+00,,
691,JDbKqDU0kVcpzSa,3,3,Quoted,561,,,2024-09-19 00:47:56.440896+00,,
692,6gbJojnMbJMuo9Z,3,2,Gemini,551,,,2024-09-19 00:48:07.321289+00,,
693,JDbKqDU0kVcpzSa,3,3,Paraphrased,562,,,2024-09-19 00:48:15.987876+00,,
694,6gbJojnMbJMuo9Z,3,3,Paraphrased,552,,,2024-09-19 00:48:20.246677+00,,
695,gKMqFz1xmDEbCM8,3,3,Entailed,559,,,2024-09-19 00:48:34.990894+00,,
696,6gbJojnMbJMuo9Z,3,3,Post Hoc,553,,,2024-09-19 00:48:37.394747+00,,
697,gKMqFz1xmDEbCM8,3,3,Quoted,560,,,2024-09-19 00:48:45.172648+00,,
698,6gbJojnMbJMuo9Z,3,3,Quoted,554,,,2024-09-19 00:48:46.562791+00,,
699,gKMqFz1xmDEbCM8,3,3,Post Hoc,561,,,2024-09-19 00:48:51.690826+00,,
700,fSHVkyHSnBk9wvF,3,2,Snippet,545,,,2024-09-19 00:48:56.99848+00,,
701,JDbKqDU0kVcpzSa,3,3,Entailed,563,,,2024-09-19 00:48:58.063072+00,,
702,fSHVkyHSnBk9wvF,3,3,Gemini,553,,,2024-09-19 00:48:58.897689+00,,
703,gKMqFz1xmDEbCM8,3,3,Abstractive,562,,,2024-09-19 00:49:02.288139+00,,
704,JDbKqDU0kVcpzSa,3,3,Abstractive,564,,,2024-09-19 00:49:05.277952+00,,
705,DO1DhOd0kwIHrgb,3,3,Gemini,576,,,2024-09-19 00:49:09.957923+00,,
706,DO1DhOd0kwIHrgb,3,3,Quoted,577,,,2024-09-19 00:49:14.27277+00,,
707,gKMqFz1xmDEbCM8,3,3,Snippet,563,,,2024-09-19 00:49:17.914752+00,,
708,JDbKqDU0kVcpzSa,3,3,Paraphrased,565,,,2024-09-19 00:49:17.978869+00,,
709,fSHVkyHSnBk9wvF,3,3,Entailed,554,,,2024-09-19 00:49:18.496596+00,,
710,fSHVkyHSnBk9wvF,3,3,Post Hoc,548,,,2024-09-19 00:49:20.386492+00,,
711,DO1DhOd0kwIHrgb,1,1,Snippet,578,,,2024-09-19 00:49:24.904705+00,,
712,JDbKqDU0kVcpzSa,3,3,Post Hoc,566,,,2024-09-19 00:49:27.813124+00,,
713,fSHVkyHSnBk9wvF,3,3,Paraphrased,556,,,2024-09-19 00:49:27.835311+00,,
714,DO1DhOd0kwIHrgb,3,3,Paraphrased,579,,,2024-09-19 00:49:29.812417+00,,
715,gKMqFz1xmDEbCM8,3,3,Paraphrased,564,,,2024-09-19 00:49:34.010525+00,,
716,fSHVkyHSnBk9wvF,3,3,Abstractive,559,,,2024-09-19 00:49:34.118041+00,,
717,DO1DhOd0kwIHrgb,3,3,Abstractive,580,,,2024-09-19 00:49:34.526186+00,,
718,DO1DhOd0kwIHrgb,3,3,Post Hoc,582,,,2024-09-19 00:49:42.202739+00,,
719,gKMqFz1xmDEbCM8,3,3,Gemini,565,,,2024-09-19 00:49:46.777127+00,,
720,DO1DhOd0kwIHrgb,3,3,Entailed,584,,,2024-09-19 00:49:48.028091+00,,
721,KHdznSlY7WjzguP,3,3,Paraphrased,446,,,2024-09-19 00:50:00.092763+00,,
722,6gbJojnMbJMuo9Z,3,3,Post Hoc,556,,,2024-09-19 00:50:00.460865+00,,
723,DO1DhOd0kwIHrgb,3,3,Entailed,585,,,2024-09-19 00:50:08.208688+00,,
724,6gbJojnMbJMuo9Z,3,3,Gemini,557,,,2024-09-19 00:50:09.301073+00,,
725,DO1DhOd0kwIHrgb,3,3,Paraphrased,586,,,2024-09-19 00:50:15.413954+00,,
726,DO1DhOd0kwIHrgb,3,3,Gemini,587,,,2024-09-19 00:50:21.631705+00,,
727,JDbKqDU0kVcpzSa,1,1,Quoted,567,,,2024-09-19 00:50:22.473793+00,,
728,6gbJojnMbJMuo9Z,2,2,Snippet,559,,,2024-09-19 00:50:24.447878+00,,
729,DO1DhOd0kwIHrgb,3,3,Post Hoc,588,,,2024-09-19 00:50:32.795789+00,,
730,JDbKqDU0kVcpzSa,3,3,Gemini,568,,,2024-09-19 00:50:34.231801+00,,
731,6gbJojnMbJMuo9Z,3,3,Entailed,560,,,2024-09-19 00:50:35.443079+00,,
732,KHdznSlY7WjzguP,1,1,Snippet,448,,,2024-09-19 00:50:38.925395+00,,
733,DO1DhOd0kwIHrgb,3,3,Quoted,589,,,2024-09-19 00:50:39.644475+00,,
734,6gbJojnMbJMuo9Z,3,3,Paraphrased,561,,,2024-09-19 00:50:43.294754+00,,
735,DO1DhOd0kwIHrgb,3,3,Abstractive,591,,,2024-09-19 00:50:44.645412+00,,
736,gKMqFz1xmDEbCM8,3,1,Snippet,566,,,2024-09-19 00:50:51.852685+00,,
737,KHdznSlY7WjzguP,3,3,Gemini,450,,,2024-09-19 00:50:53.422052+00,,
738,6gbJojnMbJMuo9Z,3,3,Quoted,562,,,2024-09-19 00:50:53.484243+00,,
739,DO1DhOd0kwIHrgb,3,1,Snippet,592,,,2024-09-19 00:50:55.733638+00,,
740,gKMqFz1xmDEbCM8,3,3,Abstractive,567,,,2024-09-19 00:51:00.313712+00,,
741,JDbKqDU0kVcpzSa,3,2,Snippet,570,,,2024-09-19 00:51:04.651208+00,,
742,6gbJojnMbJMuo9Z,3,3,Abstractive,563,,,2024-09-19 00:51:05.323502+00,,
743,gKMqFz1xmDEbCM8,3,3,Post Hoc,568,,,2024-09-19 00:51:08.660995+00,,
744,gKMqFz1xmDEbCM8,3,3,Gemini,569,,,2024-09-19 00:51:16.640882+00,,
745,DO1DhOd0kwIHrgb,3,3,Paraphrased,593,,,2024-09-19 00:51:18.137848+00,,
746,DO1DhOd0kwIHrgb,3,3,Gemini,594,,,2024-09-19 00:51:22.937699+00,,
747,gKMqFz1xmDEbCM8,3,3,Entailed,570,,,2024-09-19 00:51:27.263483+00,,
748,DO1DhOd0kwIHrgb,1,1,Snippet,595,,,2024-09-19 00:51:33.037392+00,,
749,DO1DhOd0kwIHrgb,3,3,Abstractive,596,,,2024-09-19 00:51:39.148766+00,,
750,cDes1aVDZIV9RhP,1,1,Snippet,547,,,2024-09-19 00:51:42.910546+00,,
751,DO1DhOd0kwIHrgb,3,3,Quoted,598,,,2024-09-19 00:51:44.094924+00,,
752,gKMqFz1xmDEbCM8,3,2,Paraphrased,571,,,2024-09-19 00:51:45.038885+00,,
753,DO1DhOd0kwIHrgb,3,3,Entailed,599,,,2024-09-19 00:51:50.261011+00,,
754,JDbKqDU0kVcpzSa,3,3,Quoted,569,,,2024-09-19 00:51:56.116069+00,,
755,DO1DhOd0kwIHrgb,3,3,Post Hoc,600,,,2024-09-19 00:51:57.343707+00,,
756,gKMqFz1xmDEbCM8,3,2,Quoted,572,,,2024-09-19 00:52:01.916752+00,,
757,JDbKqDU0kVcpzSa,3,3,Abstractive,571,,,2024-09-19 00:52:05.751422+00,,
758,fSHVkyHSnBk9wvF,3,3,Gemini,552,,,2024-09-19 00:52:10.764309+00,,
759,fSHVkyHSnBk9wvF,3,3,Entailed,553,,,2024-09-19 00:52:15.831564+00,,
760,DO1DhOd0kwIHrgb,3,3,Entailed,601,,,2024-09-19 00:52:20.333722+00,,
761,fSHVkyHSnBk9wvF,3,3,Paraphrased,554,,,2024-09-19 00:52:22.517863+00,,
762,DO1DhOd0kwIHrgb,3,3,Post Hoc,602,,,2024-09-19 00:52:26.613332+00,,
763,6gbJojnMbJMuo9Z,3,3,Post Hoc,564,,,2024-09-19 00:52:27.63819+00,,
764,fSHVkyHSnBk9wvF,3,3,Quoted,556,,,2024-09-19 00:52:34.566383+00,,
765,DO1DhOd0kwIHrgb,3,3,Abstractive,603,,,2024-09-19 00:52:35.333245+00,,
766,6gbJojnMbJMuo9Z,2,2,Snippet,565,,,2024-09-19 00:52:36.558164+00,,
767,fSHVkyHSnBk9wvF,3,3,Abstractive,557,,,2024-09-19 00:52:41.685453+00,,
768,DO1DhOd0kwIHrgb,1,1,Snippet,604,,,2024-09-19 00:52:46.566005+00,,
769,6gbJojnMbJMuo9Z,3,3,Entailed,566,,,2024-09-19 00:52:47.524389+00,,
770,JDbKqDU0kVcpzSa,2,2,Snippet,572,,,2024-09-19 00:52:50.440343+00,,
771,DO1DhOd0kwIHrgb,3,3,Gemini,606,,,2024-09-19 00:52:51.676297+00,,
772,6gbJojnMbJMuo9Z,3,3,Gemini,567,,,2024-09-19 00:52:57.706218+00,,
773,DO1DhOd0kwIHrgb,3,3,Paraphrased,607,,,2024-09-19 00:53:01.270307+00,,
774,JDbKqDU0kVcpzSa,3,3,Post Hoc,573,,,2024-09-19 00:53:02.10214+00,,
775,6gbJojnMbJMuo9Z,3,3,Quoted,568,,,2024-09-19 00:53:06.611271+00,,
776,DO1DhOd0kwIHrgb,3,3,Quoted,609,,,2024-09-19 00:53:07.262453+00,,
777,cDes1aVDZIV9RhP,3,3,Gemini,560,,,2024-09-19 00:53:10.729647+00,,
778,JDbKqDU0kVcpzSa,3,3,Paraphrased,574,,,2024-09-19 00:53:11.058592+00,,
779,fSHVkyHSnBk9wvF,1,3,Snippet,557,,,2024-09-19 00:53:15.018743+00,,
780,gKMqFz1xmDEbCM8,3,3,Abstractive,573,,,2024-09-19 00:53:15.512593+00,,
781,cDes1aVDZIV9RhP,3,3,Post Hoc,562,,,2024-09-19 00:53:18.28599+00,,
782,6gbJojnMbJMuo9Z,3,2,Paraphrased,569,,,2024-09-19 00:53:18.645558+00,,
783,fSHVkyHSnBk9wvF,3,3,Post Hoc,563,,,2024-09-19 00:53:27.985678+00,,
784,gKMqFz1xmDEbCM8,3,1,Snippet,574,,,2024-09-19 00:53:29.086157+00,,
785,DO1DhOd0kwIHrgb,3,3,Abstractive,611,,,2024-09-19 00:53:29.993394+00,,
786,JDbKqDU0kVcpzSa,3,3,Gemini,575,,,2024-09-19 00:53:30.486429+00,,
787,fSHVkyHSnBk9wvF,3,3,Quoted,564,,,2024-09-19 00:53:32.924785+00,,
788,fSHVkyHSnBk9wvF,3,3,Entailed,565,,,2024-09-19 00:53:39.497826+00,,
789,6gbJojnMbJMuo9Z,3,3,Abstractive,572,,,2024-09-19 00:53:39.654934+00,,
790,JDbKqDU0kVcpzSa,3,3,Entailed,576,,,2024-09-19 00:53:41.382312+00,,
791,gKMqFz1xmDEbCM8,3,3,Quoted,575,,,2024-09-19 00:53:43.201327+00,,
792,fSHVkyHSnBk9wvF,3,3,Gemini,566,,,2024-09-19 00:53:44.458353+00,,
793,DO1DhOd0kwIHrgb,2,1,Snippet,612,,,2024-09-19 00:53:46.594576+00,,
794,gKMqFz1xmDEbCM8,3,3,Post Hoc,576,,,2024-09-19 00:53:51.85531+00,,
795,fSHVkyHSnBk9wvF,3,3,Abstractive,569,,,2024-09-19 00:53:53.510375+00,,
796,DO1DhOd0kwIHrgb,3,1,Quoted,613,,,2024-09-19 00:54:01.069626+00,,
797,gKMqFz1xmDEbCM8,3,3,Entailed,577,,,2024-09-19 00:54:03.192765+00,,
798,fSHVkyHSnBk9wvF,3,3,Paraphrased,570,,,2024-09-19 00:54:05.019932+00,,
799,DO1DhOd0kwIHrgb,3,3,Gemini,614,,,2024-09-19 00:54:06.833901+00,,
800,DO1DhOd0kwIHrgb,3,3,Paraphrased,615,,,2024-09-19 00:54:13.377915+00,,
801,gKMqFz1xmDEbCM8,3,3,Gemini,578,,,2024-09-19 00:54:18.904159+00,,
802,fSHVkyHSnBk9wvF,3,3,Snippet,561,,,2024-09-19 00:54:22.974168+00,,
803,DO1DhOd0kwIHrgb,3,2,Post Hoc,616,,,2024-09-19 00:54:25.221771+00,,
804,fSHVkyHSnBk9wvF,3,3,Entailed,567,,,2024-09-19 00:54:29.707631+00,,
805,DO1DhOd0kwIHrgb,3,3,Entailed,617,,,2024-09-19 00:54:31.347163+00,,
806,gKMqFz1xmDEbCM8,3,3,Paraphrased,580,,,2024-09-19 00:54:35.184835+00,,
807,fSHVkyHSnBk9wvF,3,3,Gemini,570,,,2024-09-19 00:54:38.416485+00,,
808,JDbKqDU0kVcpzSa,3,3,Paraphrased,577,,,2024-09-19 00:54:40.955516+00,,
809,fSHVkyHSnBk9wvF,3,3,Post Hoc,571,,,2024-09-19 00:54:43.375375+00,,
810,fSHVkyHSnBk9wvF,3,3,Paraphrased,572,,,2024-09-19 00:54:48.701119+00,,
811,JDbKqDU0kVcpzSa,3,3,Entailed,578,,,2024-09-19 00:54:51.711004+00,,
812,fSHVkyHSnBk9wvF,3,3,Quoted,573,,,2024-09-19 00:54:55.559752+00,,
813,6gbJojnMbJMuo9Z,2,2,Snippet,571,,,2024-09-19 00:54:55.90269+00,,
814,JDbKqDU0kVcpzSa,3,3,Quoted,579,,,2024-09-19 00:54:58.920368+00,,
815,fSHVkyHSnBk9wvF,3,3,Abstractive,575,,,2024-09-19 00:55:01.539907+00,,
816,DO1DhOd0kwIHrgb,1,1,Snippet,618,,,2024-09-19 00:55:03.234833+00,,
817,JDbKqDU0kVcpzSa,3,3,Post Hoc,580,,,2024-09-19 00:55:09.370524+00,,
818,fSHVkyHSnBk9wvF,3,3,Entailed,568,,,2024-09-19 00:55:18.392481+00,,
819,JDbKqDU0kVcpzSa,3,3,Abstractive,582,,,2024-09-19 00:55:19.549063+00,,
820,6gbJojnMbJMuo9Z,3,3,Gemini,573,,,2024-09-19 00:55:20.806915+00,,
821,DO1DhOd0kwIHrgb,2,1,Quoted,620,,,2024-09-19 00:55:21.165934+00,,
